f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label
-1.0258073530715373,-1.194477145182787,2.0224181367686254,0.9138005200458268,0.8897548506774963,0.7143041189660615,0.652160263341834,1.5288345256152687,-0.715839497807149,1.4176737436059175,0.5653264978117696,1.134946523718358,0.9820870547247565,1.4397494578324916,1.161115744988825,1.8031241584942606,-0.1591702504192054,1.6182967129683563,1.391728288255224,1.4834817897080708,normal
3.9832337503060193,3.2599841548971398,1.5391846425045008,2.9424204582897393,4.7232712093413936,4.029919871254964,0.9936366956555913,0.7501993094230661,0.7864096564287008,1.0680062378897464,1.7940764671897456,1.5111046261227754,0.9187389761477645,1.216382227920814,1.0897485442622252,0.6801041058670052,0.3783115288408545,-1.1591347575848034,0.3471268121434019,0.6918504466120767,dos
3.786746436943994,3.061673347692941,3.6563958770544405,2.8006730517171117,4.447823592929407,2.3921309946111053,-0.2730755178392772,1.4745630570830035,2.742216525121643,0.8986122029357743,0.27943111351887595,-0.13297794895077442,0.9869105106975041,0.2206391871163863,-0.4904168188140572,0.6083185511603391,0.22234349036723505,0.9356761145450245,1.442019687943462,2.7912022631211313,dos
3.2276413430630377,2.588619354857568,3.3215562987058416,3.70867454815991,4.495680537137127,3.764009664531441,0.3970854353878738,-0.31440652017674386,1.4637995224018998,1.2260968844618687,1.0553558658131237,0.13679979296961808,0.892851224595686,0.21967317014521248,1.4493097765590957,0.4613041767450572,0.6620516254558853,1.0693726616206616,-0.5644334499924735,-1.0878185333131285,dos
3.617002946073395,3.525564844331259,3.501885736990568,3.8569134069278874,3.9160536034836206,3.7331633946862306,1.1157749013881377,0.7731415902908755,-0.3535683584913165,0.5281948906811347,-0.5755502728149087,1.01391473356258,1.5521160530587734,1.3272808701472487,3.1076238506775367,0.7082486082839948,1.4556730765639139,-0.04421121580638243,1.357572578360883,0.17407469492157968,dos
4.685521563959863,1.9859168878615225,3.0844133887118352,2.994866271215751,3.4190086133234767,3.830425126681003,1.1259184749511948,0.8329334735574274,-0.02955727127880814,0.7947559263770074,0.7670696378152492,0.7681971993604475,0.2942039464770814,1.3352718953727478,-0.11392465683974085,1.5200594960401597,0.8578871295815096,1.7154193744018076,0.462654298833907,1.3258268202028332,dos
3.1827277031833727,3.416014976627821,3.2951553065009036,3.7913273196306463,3.844801403137269,4.506858469606524,-0.24403740636629334,0.06884593526225025,0.2301108625541815,0.004010480317266474,-1.2092473563792325,-0.008725459062587704,0.46461037642265673,0.21695919363168925,1.2339447754362678,2.1461318505019253,0.6470731184727393,-0.8137342758829211,-0.7323808850691107,0.5397841051278425,dos
0.6084056962365401,-0.3553595376803944,0.45731284204707057,-0.3681091447744447,1.698857041732793,0.6744823663753727,1.4116845510624603,-0.04769584796443893,0.315859830641026,-0.8502185528698729,0.7487789592699374,0.6032479012814198,0.3014679729937759,2.5308627967850867,0.07285270206277705,-0.6144517519121924,-0.17337621571690687,1.9025706191820428,1.4706803563265902,-0.08943479751393435,normal
0.6130771637621237,0.1473953641733211,0.33532370469736306,1.2542515681836055,0.3201535249940866,2.027608200192269,1.2145013378552463,0.3221831010765191,-0.13490731201509965,0.013480301777602954,0.3189979103894576,1.041170234836205,2.429632294538104,-0.6422561846440451,1.2581850755488433,1.7254240742249212,2.75239361796148,0.5689909459486104,0.5359305781301156,0.6381698092503839,normal
0.7080570718399232,1.2756302110400348,-0.14570376316222855,1.7298474762211182,1.0964486977944947,-0.011658860736233123,1.5984180813961752,0.9235689240831126,0.4495755563740638,0.7006589475224735,-0.18624414495786135,0.12504999857151988,0.6131983216387564,0.5394535087767531,0.4981068256255911,0.12653869949018082,2.0950868208606592,-0.04867844035636959,0.6440941643797158,0.8194374561562248,normal
